date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:28:30	23931/23931	---M--	200	added ('OK')	text/plain	etag:%22768bc9-5d7b-556216737aeef%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/artill_clean_icons-webfont.eot	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/artill_clean_icons-webfont.eot	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/style.css)
23:28:30	26684/26684	---M--	200	added ('OK')	text/plain	etag:%22768bc7-683c-5562167344007%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/artill_clean_icons-webfont.woff	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/artill_clean_icons-webfont.woff	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/style.css)
23:28:31	346/346	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Apr%202018%2016:28:51%20GMT	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/weatherfont/artill_clean_icons-webfont.svg	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/weatherfont/artill_clean_icons-webfont.svg	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/style.css)
23:28:31	320/320	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Apr%202018%2016:28:51%20GMT	http://ppdb.santa-angela.sch.id/kitkat/assets/css/images/icons/weather-icons.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/images/icons/weather-icons.65.delayed	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/style.css)
23:28:31	319/319	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Apr%202018%2016:28:51%20GMT	http://ppdb.santa-angela.sch.id/kitkat/assets/css/images/icons/weather-main.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/images/icons/weather-main.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/style.css)
23:28:32	1099/1099	---M--	200	added ('OK')	image/png	etag:%227a5269-44b-556216940d117%22	http://ppdb.santa-angela.sch.id/kitkat/assets/images/gradient-big.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/images/gradient-big.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/style.css)
23:28:34	23931/23931	---M--	200	added ('OK')	text/plain	etag:%22768bc9-5d7b-556216737aeef%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/artill_clean_icons-webfont.eot?	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/artill_clean_icons-webfontd41d.eot	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/style.css)
23:28:34	1377/1377	---M--	200	added ('OK')	image/png	etag:%22b24452-561-55621687105c7%22	http://ppdb.santa-angela.sch.id/kitkat/assets/images/clock/sechand.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/images/clock/sechand.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/style.css)
23:28:35	1765/1765	---M--	200	added ('OK')	image/png	etag:%22b24454-6e5-5562168730197%22	http://ppdb.santa-angela.sch.id/kitkat/assets/images/clock/minhand.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/images/clock/minhand.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/style.css)
23:28:35	2778/2778	---M--	200	added ('OK')	image/png	etag:%22b2444f-ada-55621686edeff%22	http://ppdb.santa-angela.sch.id/kitkat/assets/images/clock/hourhand.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/images/clock/hourhand.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/style.css)
23:28:36	27517/27517	---M--	200	added ('OK')	image/png	etag:%22b2444c-6b7d-55621687c832f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/images/clock/clock.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/images/clock/clock.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/style.css)
23:28:37	1474/1474	---M--	200	added ('OK')	image/png	etag:%22b24451-5c2-5562168700faf%22	http://ppdb.santa-angela.sch.id/kitkat/assets/images/clock/sechand-white.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/images/clock/sechand-white.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/style.css)
23:28:37	51900/51900	---M--	200	added ('OK')	text/plain	etag:%22768bc6-cabc-5562167331ef7%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/artill_clean_icons-webfont.ttf	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/weather/artill_clean_icons-webfont.ttf	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/style.css)
23:28:37	1683/1683	---M--	200	added ('OK')	image/png	etag:%22b24450-693-55621686f2937%22	http://ppdb.santa-angela.sch.id/kitkat/assets/images/clock/minhand-white.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/images/clock/minhand-white.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/style.css)
23:28:38	2695/2695	---M--	200	added ('OK')	image/png	etag:%22b2444d-a87-55621686d8b27%22	http://ppdb.santa-angela.sch.id/kitkat/assets/images/clock/hourhand-white.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/images/clock/hourhand-white.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/style.css)
23:28:38	621/621	---M--	200	added ('OK')	image/svg+xml	etag:%227a526a-26d-5562169533807%22	http://ppdb.santa-angela.sch.id/kitkat/assets/images/magnifier.svg	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/images/magnifier.svg	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/style.css)
23:28:38	2539/2539	---M--	200	added ('OK')	image/png	etag:%22b444fb-9eb-556216950de77%22	http://ppdb.santa-angela.sch.id/kitkat/assets/images/logo/logo-white.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/images/logo/logo-white.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/style.css)
23:28:39	24290/24290	---M--	200	added ('OK')	image/png	etag:%22b2444b-5ee2-5562168696c77%22	http://ppdb.santa-angela.sch.id/kitkat/assets/images/clock/clock-white.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/images/clock/clock-white.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/style.css)
23:28:39	1136/1136	---M--	200	added ('OK')	image/png	etag:%22b640bf-470-55621698df32f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/images/various/icon-search-gray.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/images/various/icon-search-gray.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/ui.css)
23:28:39	847/847	---M--	200	added ('OK')	image/gif	etag:%22ba4f65-34f-5562169aae557%22	http://ppdb.santa-angela.sch.id/kitkat/assets/input/img/loading.gif	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/input/img/loading.gif	(from http://ppdb.santa-angela.sch.id/kitkat/assets/input/css/fileinput.css)
23:28:39	2670/2670	---M--	200	added ('OK')	image/gif	etag:%22ba4e56-a6e-5562169a50957%22	http://ppdb.santa-angela.sch.id/kitkat/assets/input/img/loading-sm.gif	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/input/img/loading-sm.gif	(from http://ppdb.santa-angela.sch.id/kitkat/assets/input/css/fileinput.css)
23:28:40	1534/1534	---M--	200	added ('OK')	image/png	etag:%22dc37a6-5fe-5562178355e77%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/step-form-wizard/img/t1-arr-right.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/step-form-wizard/img/t1-arr-right.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/step-form-wizard/css/step-form-wizard.min.css)
23:28:40	1538/1538	---M--	200	added ('OK')	image/png	etag:%22dc379e-602-556217830882f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/step-form-wizard/img/t1-arr-left.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/step-form-wizard/img/t1-arr-left.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/step-form-wizard/css/step-form-wizard.min.css)
23:28:40	1095/1095	---M--	200	added ('OK')	image/png	etag:%22dc37a4-447-556217834126f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/step-form-wizard/img/t2-nav-arr.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/step-form-wizard/img/t2-nav-arr.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/step-form-wizard/css/step-form-wizard.min.css)
23:28:40	1095/1095	---M--	200	added ('OK')	image/png	etag:%22dc37a2-447-556217832baaf%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/step-form-wizard/img/t2-nav-arr-down.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/step-form-wizard/img/t2-nav-arr-down.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/step-form-wizard/css/step-form-wizard.min.css)
23:28:40	1053/1053	---M--	200	added ('OK')	image/png	etag:%22dc37a1-41d-5562178329787%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/step-form-wizard/img/t2-arr-right.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/step-form-wizard/img/t2-arr-right.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/step-form-wizard/css/step-form-wizard.min.css)
23:28:41	1062/1062	---M--	200	added ('OK')	image/png	etag:%22dc37a0-426-556217831a93f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/step-form-wizard/img/t2-arr-left.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/step-form-wizard/img/t2-arr-left.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/step-form-wizard/css/step-form-wizard.min.css)
23:28:41	307/307	---M--	200	added ('OK')	image/png	etag:%22dc37a3-133-556217833ef47%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/step-form-wizard/img/t2-nav-arr-rtl.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/step-form-wizard/img/t2-nav-arr-rtl.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/step-form-wizard/css/step-form-wizard.min.css)
23:28:41	980/980	---M--	200	added ('OK')	image/png	etag:%22dc37a7-3d4-556217835f6cf%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/step-form-wizard/img/t2-nav-bg.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/step-form-wizard/img/t2-nav-bg.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/step-form-wizard/css/step-form-wizard.min.css)
23:29:23	1344878/1344878	---M--	200	added ('OK')	application/pdf	etag:%2270781a-14856e-556216631a4e7%22	http://ppdb.santa-angela.sch.id/files/Panduan_PPDB_Online_Santa_Angela.pdf	D:/a/a/ppdb.santa-angela.sch.id/files/Panduan_PPDB_Online_Santa_Angela.pdf	(from http://ppdb.santa-angela.sch.id/)
23:29:23	20539/20539	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20Apr%202018%2016:29:43%20GMT	http://ppdb.santa-angela.sch.id/index.php?lpage=bG9naW5zaXN3YQ==	D:/a/a/ppdb.santa-angela.sch.id/indexc8da-2.html	(from http://ppdb.santa-angela.sch.id/index.php)
23:29:26	19520/19520	---M--	200	added ('OK')	image/png	etag:%227083c4-4c40-5562166563c17%22	http://ppdb.santa-angela.sch.id/img/log1.png	D:/a/a/ppdb.santa-angela.sch.id/img/log1.png	(from http://ppdb.santa-angela.sch.id/?lpage=bG9naW5zaXN3YQ==)
23:29:27	20127/20127	---M--	200	added ('OK')	text/plain	etag:%22c01dc4-4e9f-5562169e31fdf%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/bootstrap/fonts/glyphicons-halflings-regular.eot	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/bootstrap/fonts/glyphicons-halflings-regular.eot	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/bootstrap/css/bootstrap.min.css)
23:29:27	18028/18028	---M--	200	added ('OK')	text/plain	etag:%22c04c80-466c-5562169e7753f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/bootstrap/fonts/glyphicons-halflings-regular.woff2	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/bootstrap/fonts/glyphicons-halflings-regular.woff2	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/bootstrap/css/bootstrap.min.css)
23:29:27	20127/20127	---M--	200	added ('OK')	text/plain	etag:%22c01dc4-4e9f-5562169e31fdf%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/bootstrap/fonts/glyphicons-halflings-regular.eot?	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/bootstrap/fonts/glyphicons-halflings-regulard41d.eot	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/bootstrap/css/bootstrap.min.css)
23:29:28	108738/108738	---M--	200	added ('OK')	image/svg+xml	etag:%22c04cb3-1a8c2-5562169e7bf77%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/bootstrap/fonts/glyphicons-halflings-regular.svg	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/bootstrap/fonts/glyphicons-halflings-regular.svg	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/bootstrap/css/bootstrap.min.css)
23:29:30	1394/1394	---M--	200	added ('OK')	image/png	etag:%22dc35b3-572-5562176b5138f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/mcustom-scrollbar/mCSB_buttons.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/mcustom-scrollbar/mCSB_buttons.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/mcustom-scrollbar/mcustom_scrollbar.min.css)
23:29:31	23424/23424	---M--	200	added ('OK')	text/plain	etag:%22c04cb9-5b80-5562169e9b377%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/bootstrap/fonts/glyphicons-halflings-regular.woff	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/bootstrap/fonts/glyphicons-halflings-regular.woff	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/bootstrap/css/bootstrap.min.css)
23:29:36	45404/45404	---M--	200	added ('OK')	text/plain	etag:%22c01dc5-b15c-5562169e4314f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/bootstrap/fonts/glyphicons-halflings-regular.ttf	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/bootstrap/fonts/glyphicons-halflings-regular.ttf	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/bootstrap/css/bootstrap.min.css)
23:29:38	56006/56006	---M--	200	added ('OK')	text/plain	etag:%22707d1d-dac6-55621663682ff%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/font-awesome/fontawesome-webfont.eot?v=4.3.0	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/font-awesome/fontawesome-webfonte0a5.eot	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/font-awesome/font-awesome.css)
23:29:39	56006/56006	---M--	200	added ('OK')	text/plain	etag:%22707d1d-dac6-55621663682ff%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/font-awesome/fontawesome-webfont.eot?	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/font-awesome/fontawesome-webfontd41d.eot	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/font-awesome/font-awesome.css)
23:29:42	56780/56780	---M--	200	added ('OK')	text/plain	etag:%227083db-ddcc-55621670ad28f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/font-awesome/fontawesome-webfont.woff2?v=4.3.0	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/font-awesome/fontawesome-webfonte0a5.woff2	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/font-awesome/font-awesome.css)
23:29:42	287007/287007	---M--	200	added ('OK')	image/svg+xml	etag:%2270838e-4611f-55621665011f7%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/font-awesome/fontawesome-webfont.svg?v=4.3.0	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/font-awesome/fontawesome-webfonte0a5.svg	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/font-awesome/font-awesome.css)
23:29:48	65452/65452	---M--	200	added ('OK')	text/plain	etag:%227083dd-ffac-55621670f5ab7%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/font-awesome/fontawesome-webfont.woff?v=4.3.0	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/font-awesome/fontawesome-webfonte0a5.woff	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/font-awesome/font-awesome.css)
23:29:58	112160/112160	---M--	200	added ('OK')	text/plain	etag:%227083da-1b620-556216709d88f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/font-awesome/fontawesome-webfont.ttf?v=4.3.0	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/font-awesome/fontawesome-webfonte0a5.ttf	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/font-awesome/font-awesome.css)
23:30:09	159616/159616	---M--	200	added ('OK')	text/plain	etag:%227472f3-26f80-556216715ee4f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/fonts/line-icons.woff	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/fonts/line-icons.woff	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/line-icons.css)
23:30:18	643690/643690	---M--	200	added ('OK')	image/svg+xml	etag:%227472ee-9d26a-556216712c1cf%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/fonts/line-icons.svg	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/fonts/line-icons.svg	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/line-icons.css)
23:30:24	35514/35514	---M--	200	added ('OK')	text/plain	etag:%227472f9-8aba-55621671b2a27%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/fonts/Simple-Line-Icons.eot	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/fonts/Simple-Line-Icons.eot	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/simple-line-icons.css)
23:30:30	35514/35514	---M--	200	added ('OK')	text/plain	etag:%227472f9-8aba-55621671b2a27%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/fonts/Simple-Line-Icons.eot?	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/fonts/Simple-Line-Iconsd41d.eot	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/simple-line-icons.css)
23:30:31	281624/281624	---M--	200	added ('OK')	text/plain	etag:%227472ed-44c18-5562167118d37%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/fonts/line-icons.eot	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/fonts/line-icons.eot	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/line-icons.css)
23:30:37	281452/281452	---M--	200	added ('OK')	text/plain	etag:%227472f2-44b6c-556216714c56f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/fonts/line-icons.ttf	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/fonts/line-icons.ttf	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/line-icons.css)
23:30:37	35304/35304	---M--	200	added ('OK')	text/plain	etag:%227472f7-89e8-55621671941df%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/fonts/Simple-Line-Icons.ttf	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/fonts/Simple-Line-Icons.ttf	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/simple-line-icons.css)
23:30:38	180772/180772	---M--	200	added ('OK')	image/svg+xml	etag:%227472f5-2c224-556216717d697%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/fonts/Simple-Line-Icons.svg	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/fonts/Simple-Line-Icons.svg	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/simple-line-icons.css)
23:30:40	613/613	---M--	200	added ('OK')	image/png	etag:%22dc3716-265-5562177cde62f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/select2/select2.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/select2/select2.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/select2/select2.css)
23:30:40	1849/1849	---M--	200	added ('OK')	image/gif	etag:%22dc3712-739-5562177c9c397%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/select2/select2-spinner.gif	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/select2/select2-spinner.gif	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/select2/select2.css)
23:30:40	845/845	---M--	200	added ('OK')	image/png	etag:%22dc371c-34d-5562177d281df%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/select2/select2x2.png	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/select2/select2x2.png	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/select2/select2.css)
23:30:41	59324/59324	---M--	200	added ('OK')	text/plain	etag:%227472fc-e7bc-55621671ebc37%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/fonts/Simple-Line-Icons.woff	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/fonts/Simple-Line-Icons.woff	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/simple-line-icons.css)
23:30:41	4178/4178	---M--	200	added ('OK')	image/gif	etag:%22dc3750-1052-5562177f5d0ef%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/slick/ajax-loader.gif	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/slick/ajax-loader.gif	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/slick/slick.css)
23:30:41	2048/2048	---M--	200	added ('OK')	text/plain	etag:%22dc3755-800-5562177f85d47%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/slick/fonts/slick.eot	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/slick/fonts/slick.eot	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/slick/slick.css)
23:30:42	2048/2048	---M--	200	added ('OK')	text/plain	etag:%22dc3755-800-5562177f85d47%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/slick/fonts/slick.eot?	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/slick/fonts/slickd41d.eot	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/slick/slick.css)
23:30:42	1380/1380	---M--	200	added ('OK')	text/plain	etag:%22dc3758-564-5562177f9dfff%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/slick/fonts/slick.woff	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/slick/fonts/slick.woff	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/slick/slick.css)
23:30:42	1892/1892	---M--	200	added ('OK')	text/plain	etag:%22dc3757-764-5562177f93fd7%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/slick/fonts/slick.ttf	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/slick/fonts/slick.ttf	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/slick/slick.css)
23:30:42	2152/2152	---M--	200	added ('OK')	image/svg+xml	etag:%22dc3756-868-5562177f893f7%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/slick/fonts/slick.svg	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/slick/fonts/slick.svg	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/slick/slick.css)
23:30:42	14214/14214	---M-Z	200	added ('OK')	text/css	etag:%22d4beaa-3786-5562172ab27f7%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/_all.css	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/minimal/_all.css	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/all.css)
23:30:43	14071/14071	---M-Z	200	added ('OK')	text/css	etag:%22d4bec8-36f7-5562172bec767%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/_all.css	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/square/_all.css	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/all.css)
23:30:43	12253/12253	---M-Z	200	added ('OK')	text/css	etag:%22d4be75-2fdd-55621727e862f%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/_all.css	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/flat/_all.css	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/all.css)
23:30:43	20169/20169	---M-Z	200	added ('OK')	text/css	etag:%22d4be83-4ec9-55621728763b7%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/line/_all.css	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/line/_all.css	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/all.css)
23:30:43	1405/1405	---M-Z	200	added ('OK')	text/css	etag:%22d4bea4-57d-5562172a6ceaf%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/polaris/polaris.css	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/polaris/polaris.css	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/all.css)
23:30:44	281624/281624	---M--	200	added ('OK')	text/plain	etag:%227472ed-44c18-5562167118d37%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/fonts/line-icons.eot?	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/fonts/line-iconsd41d.eot	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/line-icons/line-icons.css)
23:30:44	1269/1269	---M-Z	200	added ('OK')	text/css	etag:%22d4be72-4f5-55621727b51df%22	http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/futurico/futurico.css	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/futurico/futurico.css	(from http://ppdb.santa-angela.sch.id/kitkat/assets/plugins/icheck/skins/all.css)
23:30:49	425814/425814	---M--	200	added ('OK')	image/svg+xml	etag:%22768bb7-67f56-55621672e9ab7%22	http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/rounded/fonts/Metrize-Icons.svg	D:/a/a/ppdb.santa-angela.sch.id/kitkat/assets/css/icons/rounded/fonts/Metrize-Icons.svg	(from http://ppdb.santa-angela.sch.id/kitkat/assets/css/icons/rounded/style.css)
